account_id,algorithm,version,created_date,target_date
1321,wupang,none,2015-04-26,2015-04-23
1321,hmm,none,2015-04-25,2015-04-24
1321,wupang,none,2015-04-26,2015-04-24
1321,wupang,none,2015-04-26,2015-04-25
1321,wupang,none,2015-04-27,2015-04-26
1321,hmm,none,2015-04-30,2015-04-27
1321,wupang,none,2015-04-28,2015-04-27
1329,wupang,none,2015-04-23,2015-04-21
1329,wupang,none,2015-04-27,2015-04-25
1329,wupang,none,2015-04-28,2015-04-26
1329,wupang,none,2015-04-29,2015-04-27
1372,hmm,none,2015-04-26,2015-04-24
1372,wupang,none,2015-04-26,2015-04-24
1372,wupang,none,2015-04-27,2015-04-25
1372,wupang,none,2015-04-28,2015-04-26
1372,hmm,none,2015-04-29,2015-04-27
1372,wupang,none,2015-04-28,2015-04-27
1381,hmm,none,2015-04-30,2015-04-21
1381,hmm,none,2015-04-25,2015-04-22
1381,wupang,none,2015-04-27,2015-04-22
1381,hmm,none,2015-04-25,2015-04-24
1381,wupang,none,2015-04-26,2015-04-24
1381,hmm,none,2015-04-30,2015-04-25
1381,hmm,none,2015-04-30,2015-04-26
1381,wupang,none,2015-04-27,2015-04-26
1381,wupang,none,2015-04-28,2015-04-27
1393,wupang,none,2015-04-23,2015-04-21
1393,wupang,none,2015-04-23,2015-04-22
1393,wupang,none,2015-04-25,2015-04-23
1393,wupang,none,2015-04-26,2015-04-24
1393,wupang,none,2015-04-27,2015-04-25
1393,wupang,none,2015-04-28,2015-04-26
1393,wupang,none,2015-04-29,2015-04-27
1400,hmm,none,2015-04-22,2015-04-21
1400,hmm,none,2015-04-23,2015-04-22
1400,hmm,none,2015-04-24,2015-04-23
1400,wupang,none,2015-04-26,2015-04-25
1400,wupang,none,2015-04-28,2015-04-26
1400,wupang,none,2015-04-28,2015-04-27
1409,wupang,none,2015-04-22,2015-04-21
1409,wupang,none,2015-04-24,2015-04-22
1409,wupang,none,2015-04-24,2015-04-23
1409,wupang,none,2015-04-25,2015-04-24
1409,wupang,none,2015-04-27,2015-04-25
1409,wupang,none,2015-04-28,2015-04-26
1409,wupang,none,2015-04-29,2015-04-27
1414,wupang,none,2015-04-23,2015-04-21
1414,wupang,none,2015-04-23,2015-04-22
1414,wupang,none,2015-04-24,2015-04-23
1414,wupang,none,2015-04-26,2015-04-24
1414,wupang,none,2015-04-27,2015-04-25
1414,wupang,none,2015-04-28,2015-04-26
1414,wupang,none,2015-04-28,2015-04-27
1423,wupang,none,2015-04-23,2015-04-21
1423,wupang,none,2015-04-23,2015-04-22
1428,wupang,none,2015-04-25,2015-04-23
1428,wupang,none,2015-04-28,2015-04-24
1428,wupang,none,2015-04-27,2015-04-25
1428,wupang,none,2015-04-29,2015-04-26
1428,wupang,none,2015-04-29,2015-04-27
1437,wupang,none,2015-04-22,2015-04-21
1437,wupang,none,2015-04-24,2015-04-22
1437,wupang,none,2015-04-25,2015-04-23
1437,wupang,none,2015-04-28,2015-04-26
1437,wupang,none,2015-04-28,2015-04-27
1438,wupang,none,2015-04-22,2015-04-21
1438,wupang,none,2015-04-24,2015-04-22
1442,hmm,none,2015-04-29,2015-04-21
1442,hmm,none,2015-04-29,2015-04-22
1442,hmm,none,2015-04-25,2015-04-23
1442,wupang,none,2015-04-28,2015-04-23
1442,hmm,none,2015-04-29,2015-04-24
1442,wupang,none,2015-04-27,2015-04-25
1442,hmm,none,2015-04-29,2015-04-26
1442,wupang,none,2015-04-28,2015-04-26
1442,hmm,none,2015-04-29,2015-04-27
1442,wupang,none,2015-04-28,2015-04-27
1443,wupang,none,2015-04-22,2015-04-21
1443,wupang,none,2015-04-23,2015-04-22
1443,wupang,none,2015-04-25,2015-04-23
1443,wupang,none,2015-04-25,2015-04-24
1443,wupang,none,2015-04-27,2015-04-25
1443,wupang,none,2015-04-29,2015-04-26
1443,wupang,none,2015-04-29,2015-04-27
1445,wupang,none,2015-04-23,2015-04-22
1445,wupang,none,2015-04-25,2015-04-23
1445,wupang,none,2015-04-26,2015-04-24
1445,wupang,none,2015-04-27,2015-04-25
1445,wupang,none,2015-04-28,2015-04-27
1446,wupang,none,2015-04-23,2015-04-21
1446,wupang,none,2015-04-24,2015-04-22
1446,wupang,none,2015-04-28,2015-04-23
1446,wupang,none,2015-04-28,2015-04-24
1446,wupang,none,2015-04-28,2015-04-26
1446,wupang,none,2015-04-28,2015-04-27
1447,wupang,none,2015-04-23,2015-04-21
1447,wupang,none,2015-04-24,2015-04-22
1447,wupang,none,2015-04-24,2015-04-23
1447,wupang,none,2015-04-27,2015-04-25
1447,wupang,none,2015-04-27,2015-04-26
1447,wupang,none,2015-04-29,2015-04-27
1450,hmm,none,2015-04-22,2015-04-21
1450,hmm,none,2015-04-24,2015-04-22
1450,hmm,none,2015-04-24,2015-04-23
1450,hmm,none,2015-04-25,2015-04-24
1450,wupang,none,2015-04-27,2015-04-25
1450,wupang,none,2015-04-28,2015-04-26
1450,wupang,none,2015-04-28,2015-04-27
1452,hmm,none,2015-04-24,2015-04-22
1455,wupang,none,2015-04-22,2015-04-21
1455,wupang,none,2015-04-23,2015-04-22
1455,wupang,none,2015-04-24,2015-04-23
1455,wupang,none,2015-04-25,2015-04-24
1455,wupang,none,2015-04-27,2015-04-26
1455,wupang,none,2015-04-28,2015-04-27
1463,wupang,none,2015-04-27,2015-04-25
1463,wupang,none,2015-04-29,2015-04-26
1470,hmm,none,2015-04-23,2015-04-21
1476,wupang,none,2015-04-22,2015-04-21
1476,wupang,none,2015-04-24,2015-04-23
1476,wupang,none,2015-04-28,2015-04-26
1476,wupang,none,2015-04-30,2015-04-27
1477,wupang,none,2015-04-23,2015-04-21
1477,wupang,none,2015-04-24,2015-04-23
1477,wupang,none,2015-04-27,2015-04-25
1477,wupang,none,2015-04-28,2015-04-26
1477,wupang,none,2015-04-29,2015-04-27
1478,wupang,none,2015-04-25,2015-04-21
1478,wupang,none,2015-04-29,2015-04-27
1479,wupang,none,2015-04-23,2015-04-21
1479,wupang,none,2015-04-24,2015-04-22
1479,wupang,none,2015-04-25,2015-04-23
1479,wupang,none,2015-04-26,2015-04-24
1479,wupang,none,2015-04-26,2015-04-25
1479,wupang,none,2015-04-27,2015-04-26
1479,wupang,none,2015-04-28,2015-04-27
1481,hmm,none,2015-04-23,2015-04-21
1481,hmm,none,2015-04-23,2015-04-22
1481,hmm,none,2015-04-29,2015-04-27
1481,wupang,none,2015-04-28,2015-04-27
1484,wupang,none,2015-04-28,2015-04-26
1485,wupang,none,2015-04-25,2015-04-23
1485,wupang,none,2015-04-25,2015-04-24
1485,wupang,none,2015-04-28,2015-04-25
1485,wupang,none,2015-04-28,2015-04-27
1486,wupang,none,2015-04-22,2015-04-21
1486,wupang,none,2015-04-23,2015-04-22
1486,wupang,none,2015-04-24,2015-04-23
1486,wupang,none,2015-04-25,2015-04-24
1486,wupang,none,2015-04-26,2015-04-25
1486,wupang,none,2015-04-27,2015-04-26
1486,wupang,none,2015-04-28,2015-04-27
1487,wupang,none,2015-04-22,2015-04-21
1487,wupang,none,2015-04-23,2015-04-22
1487,wupang,none,2015-04-27,2015-04-26
1487,wupang,none,2015-04-28,2015-04-27
1488,wupang,none,2015-04-27,2015-04-26
1488,wupang,none,2015-04-30,2015-04-27
1489,wupang,none,2015-04-23,2015-04-21
1489,wupang,none,2015-04-23,2015-04-22
1489,wupang,none,2015-04-25,2015-04-23
1489,wupang,none,2015-04-25,2015-04-24
1489,wupang,none,2015-04-28,2015-04-27
1490,hmm,none,2015-04-24,2015-04-21
1490,hmm,none,2015-04-25,2015-04-23
1490,hmm,none,2015-04-25,2015-04-24
1490,wupang,none,2015-04-27,2015-04-25
1490,wupang,none,2015-04-28,2015-04-26
1490,wupang,none,2015-04-28,2015-04-27
1491,hmm,none,2015-04-22,2015-04-21
1491,hmm,none,2015-04-24,2015-04-23
1491,hmm,none,2015-04-29,2015-04-24
1491,hmm,none,2015-04-29,2015-04-25
1491,hmm,none,2015-04-30,2015-04-27
1491,wupang,none,2015-04-28,2015-04-27
1493,wupang,none,2015-04-25,2015-04-21
1493,wupang,none,2015-04-25,2015-04-22
1493,wupang,none,2015-04-25,2015-04-23
1493,wupang,none,2015-04-28,2015-04-24
1493,wupang,none,2015-04-27,2015-04-25
1493,wupang,none,2015-04-28,2015-04-26
1494,wupang,none,2015-04-27,2015-04-23
1494,wupang,none,2015-04-26,2015-04-24
1494,wupang,none,2015-04-27,2015-04-25
1494,wupang,none,2015-04-27,2015-04-26
1495,wupang,none,2015-04-22,2015-04-21
1495,wupang,none,2015-04-24,2015-04-22
1495,wupang,none,2015-04-26,2015-04-24
1495,wupang,none,2015-04-27,2015-04-25
1496,wupang,none,2015-04-24,2015-04-21
1496,wupang,none,2015-04-23,2015-04-22
1497,wupang,none,2015-04-23,2015-04-21
1497,wupang,none,2015-04-24,2015-04-23
1497,wupang,none,2015-04-25,2015-04-24
1497,wupang,none,2015-04-27,2015-04-25
1497,wupang,none,2015-04-27,2015-04-26
1497,wupang,none,2015-04-29,2015-04-27
1498,wupang,none,2015-04-23,2015-04-21
1498,wupang,none,2015-04-23,2015-04-22
1498,wupang,none,2015-04-25,2015-04-23
1498,wupang,none,2015-04-25,2015-04-24
1498,wupang,none,2015-04-27,2015-04-25
1498,wupang,none,2015-04-27,2015-04-26
1498,wupang,none,2015-04-28,2015-04-27
1501,hmm,none,2015-04-25,2015-04-22
1501,hmm,none,2015-04-25,2015-04-23
1501,wupang,none,2015-04-26,2015-04-24
1501,wupang,none,2015-04-27,2015-04-25
1501,wupang,none,2015-04-28,2015-04-26
1502,hmm,none,2015-04-24,2015-04-21
1502,hmm,none,2015-04-25,2015-04-22
1502,hmm,none,2015-04-25,2015-04-23
1502,hmm,none,2015-04-25,2015-04-24
1502,wupang,none,2015-04-27,2015-04-24
1502,wupang,none,2015-04-27,2015-04-25
1502,wupang,none,2015-04-28,2015-04-26
1502,hmm,none,2015-04-29,2015-04-27
1502,wupang,none,2015-04-28,2015-04-27
1503,wupang,none,2015-04-29,2015-04-27
1504,wupang,none,2015-04-24,2015-04-21
1504,wupang,none,2015-04-26,2015-04-23
1504,wupang,none,2015-04-26,2015-04-24
1505,wupang,none,2015-04-22,2015-04-21
1505,wupang,none,2015-04-23,2015-04-22
1506,wupang,none,2015-04-22,2015-04-21
1506,wupang,none,2015-04-24,2015-04-23
1506,wupang,none,2015-04-25,2015-04-24
1506,wupang,none,2015-04-27,2015-04-25
1506,wupang,none,2015-04-27,2015-04-26
1506,wupang,none,2015-04-28,2015-04-27
1507,wupang,none,2015-04-24,2015-04-21
1507,wupang,none,2015-04-24,2015-04-22
1507,wupang,none,2015-04-24,2015-04-23
1507,wupang,none,2015-04-26,2015-04-24
1507,wupang,none,2015-04-27,2015-04-25
1507,wupang,none,2015-04-28,2015-04-26
1507,wupang,none,2015-04-28,2015-04-27
1508,wupang,none,2015-04-22,2015-04-21
1508,wupang,none,2015-04-23,2015-04-22
1508,wupang,none,2015-04-24,2015-04-23
1508,wupang,none,2015-04-27,2015-04-25
1508,wupang,none,2015-04-28,2015-04-26
1508,wupang,none,2015-04-28,2015-04-27
1509,wupang,none,2015-04-22,2015-04-21
1510,hmm,none,2015-04-24,2015-04-21
1510,hmm,none,2015-04-24,2015-04-22
1510,wupang,none,2015-04-26,2015-04-22
1510,hmm,none,2015-04-24,2015-04-23
1510,wupang,none,2015-04-26,2015-04-23
1510,wupang,none,2015-04-26,2015-04-24
1510,wupang,none,2015-04-26,2015-04-25
1510,wupang,none,2015-04-27,2015-04-26
1510,wupang,none,2015-04-28,2015-04-27
1511,wupang,none,2015-04-28,2015-04-27
1515,wupang,none,2015-04-23,2015-04-21
1515,wupang,none,2015-04-24,2015-04-22
1515,wupang,none,2015-04-24,2015-04-23
1515,wupang,none,2015-04-27,2015-04-26
1515,wupang,none,2015-04-29,2015-04-27
1516,wupang,none,2015-04-22,2015-04-21
1516,wupang,none,2015-04-28,2015-04-26
1516,wupang,none,2015-04-29,2015-04-27
1517,wupang,none,2015-04-23,2015-04-21
1517,wupang,none,2015-04-23,2015-04-22
1517,wupang,none,2015-04-24,2015-04-23
1517,wupang,none,2015-04-28,2015-04-26
1517,wupang,none,2015-04-29,2015-04-27
1518,wupang,none,2015-04-22,2015-04-21
1518,wupang,none,2015-04-27,2015-04-26
1519,wupang,none,2015-04-26,2015-04-24
1519,wupang,none,2015-04-27,2015-04-25
1519,wupang,none,2015-04-27,2015-04-26
1520,hmm,none,2015-04-24,2015-04-21
1520,hmm,none,2015-04-24,2015-04-22
1520,hmm,none,2015-04-24,2015-04-23
1520,wupang,none,2015-04-27,2015-04-25
1520,wupang,none,2015-04-28,2015-04-26
1520,hmm,none,2015-04-29,2015-04-27
1521,hmm,none,2015-04-23,2015-04-21
1521,hmm,none,2015-04-23,2015-04-22
1521,hmm,none,2015-04-24,2015-04-23
1521,wupang,none,2015-04-26,2015-04-23
1521,hmm,none,2015-04-25,2015-04-24
1521,wupang,none,2015-04-26,2015-04-24
1521,wupang,none,2015-04-27,2015-04-25
1521,wupang,none,2015-04-27,2015-04-26
1522,hmm,none,2015-04-23,2015-04-21
1522,hmm,none,2015-04-24,2015-04-22
1522,hmm,none,2015-04-24,2015-04-23
1522,wupang,none,2015-04-28,2015-04-26
1522,hmm,none,2015-04-29,2015-04-27
1522,wupang,none,2015-04-28,2015-04-27
1524,wupang,none,2015-04-26,2015-04-21
1524,wupang,none,2015-04-24,2015-04-22
1524,wupang,none,2015-04-29,2015-04-27
1525,wupang,none,2015-04-25,2015-04-23
1525,wupang,none,2015-04-28,2015-04-26
1526,wupang,none,2015-04-22,2015-04-21
1526,wupang,none,2015-04-23,2015-04-22
1526,wupang,none,2015-04-24,2015-04-23
1526,wupang,none,2015-04-25,2015-04-24
1526,wupang,none,2015-04-28,2015-04-26
1526,wupang,none,2015-04-29,2015-04-27
1528,wupang,none,2015-04-25,2015-04-21
1528,wupang,none,2015-04-24,2015-04-22
1528,wupang,none,2015-04-25,2015-04-23
1528,wupang,none,2015-04-25,2015-04-24
1528,wupang,none,2015-04-27,2015-04-25
1528,wupang,none,2015-04-28,2015-04-26
1528,wupang,none,2015-04-30,2015-04-27
1529,wupang,none,2015-04-22,2015-04-21
1529,wupang,none,2015-04-23,2015-04-22
1529,wupang,none,2015-04-25,2015-04-24
1529,wupang,none,2015-04-27,2015-04-26
1529,wupang,none,2015-04-29,2015-04-27
1531,hmm,none,2015-04-23,2015-04-21
1531,hmm,none,2015-04-25,2015-04-22
1531,wupang,none,2015-04-27,2015-04-25
1531,hmm,none,2015-04-29,2015-04-26
1531,wupang,none,2015-04-28,2015-04-26
1533,wupang,none,2015-04-26,2015-04-25
1534,wupang,none,2015-04-22,2015-04-21
1534,wupang,none,2015-04-23,2015-04-22
1534,wupang,none,2015-04-27,2015-04-23
1536,wupang,none,2015-04-23,2015-04-21
1536,wupang,none,2015-04-27,2015-04-22
1536,wupang,none,2015-04-27,2015-04-23
1536,wupang,none,2015-04-26,2015-04-24
1536,wupang,none,2015-04-27,2015-04-25
1536,wupang,none,2015-04-27,2015-04-26
1536,wupang,none,2015-04-28,2015-04-27
1537,wupang,none,2015-04-23,2015-04-21
1537,wupang,none,2015-04-30,2015-04-22
1537,wupang,none,2015-04-30,2015-04-23
1537,wupang,none,2015-04-30,2015-04-24
1537,wupang,none,2015-04-30,2015-04-25
1537,wupang,none,2015-04-29,2015-04-26
1537,wupang,none,2015-04-30,2015-04-27
1539,wupang,none,2015-04-24,2015-04-23
1539,wupang,none,2015-04-25,2015-04-24
1539,wupang,none,2015-04-27,2015-04-25
1539,wupang,none,2015-04-28,2015-04-26
1541,hmm,none,2015-04-22,2015-04-21
1541,hmm,none,2015-04-24,2015-04-22
1541,hmm,none,2015-04-24,2015-04-23
1541,hmm,none,2015-04-25,2015-04-24
1541,wupang,none,2015-04-26,2015-04-24
1541,hmm,none,2015-04-30,2015-04-25
1541,wupang,none,2015-04-26,2015-04-25
1541,hmm,none,2015-04-30,2015-04-26
1541,wupang,none,2015-04-27,2015-04-26
1541,hmm,none,2015-04-30,2015-04-27
1541,wupang,none,2015-04-28,2015-04-27
1542,hmm,none,2015-04-23,2015-04-22
1542,wupang,none,2015-04-27,2015-04-26
1542,hmm,none,2015-04-29,2015-04-27
1543,wupang,none,2015-04-25,2015-04-23
1543,wupang,none,2015-04-28,2015-04-26
1544,wupang,none,2015-04-28,2015-04-26
1544,wupang,none,2015-04-28,2015-04-27
1545,wupang,none,2015-04-23,2015-04-21
1545,wupang,none,2015-04-24,2015-04-22
1545,wupang,none,2015-04-25,2015-04-23
1545,wupang,none,2015-04-26,2015-04-24
